SubscriptionGuid,ResourceGroup,ResourceLocation,UsageDateTime,MeterCategory,MeterSubCategory,MeterId,MeterName,MeterRegion,UsageQuantity,ResourceRate,PreTaxCost,ConsumedService,ResourceType,InstanceId,Tags,OfferId,AdditionalInfo,ServiceInfo1,ServiceInfo2,ServiceName,ServiceTier,Currency,UnitOfMeasure
1266a7c8-0575-4edd-a1cb-e91f3d8731b4,rg-prod-3,East US,2023-05-07 05:07:00,Management,Policy,meter-management-1052,Policy - East US,East US,907.69,0.0586,37.2334,Microsoft.Management,Microsoft.Network/loadBalancers,instance-32742,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-304""}",MS-AZR-3024,Additional info for Management,Service info 1 - 7,Service info 2 - 78,Azure Policy,Free,USD,1 TB-Month
6b9f9176-763b-4cfc-9bd3-4e1b15c5346b,rg-database-4,East US,2023-05-23 19:27:00,Database,SQL Database,meter-database-6048,SQL Database - East US,East US,18.17,1.8029,32.7587,Microsoft.Database,Microsoft.Storage/storageAccounts,instance-86661,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-147""}",MS-AZR-3619,Additional info for Database,Service info 1 - 52,Service info 2 - 71,Azure SQL Database,Free,USD,1 Core
0a2c8613-636c-44c7-b579-94ff7710c581,rg-test-2,East US,2023-11-09 15:14:00,Storage,Archive Storage,meter-storage-5223,Archive Storage - East US,East US,5355.61,0.0353,245.7689,Microsoft.Storage,Microsoft.KeyVault/vaults,instance-82845,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-3"", ""CostCenter"": ""CC-628""}",MS-AZR-9922,Additional info for Storage,Service info 1 - 34,Service info 2 - 76,Azure Archive Storage,Consumption,USD,1 Core
f3aa0c52-52b4-4eaf-bd4a-12464ce02c35,rg-test-1,East US,2023-06-21 14:58:00,Security,Security Center,meter-security-2468,Security Center - East US,East US,48.92,0.2001,10.7678,Microsoft.Security,Microsoft.Sql/servers,instance-25940,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-8"", ""CostCenter"": ""CC-289""}",MS-AZR-8948,Additional info for Security,Service info 1 - 70,Service info 2 - 51,Azure Security Center,Premium,USD,1 Node
e0348436-594a-4999-b6c6-55057dadb659,rg-management-10,East US,2023-05-01 09:50:00,Management,Policy,meter-management-6081,Policy - East US,East US,55.93,0.1713,9.5808,Microsoft.Management,Microsoft.ContainerService/managedClusters,instance-87507,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-3"", ""CostCenter"": ""CC-232""}",MS-AZR-4503,Additional info for Management,Service info 1 - 76,Service info 2 - 68,Azure Policy,Standard,USD,1 Core
bb3d8704-a7dd-4250-86ab-60d7ade54751,rg-dev-1,East US,2023-02-17 01:57:00,AI/ML,Speech Services,meter-ai/ml-8082,Speech Services - East US,East US,4360.85,1.8457,8048.8208,Microsoft.AI/ML,Microsoft.Web/sites,instance-68171,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-544""}",MS-AZR-8288,Additional info for AI/ML,Service info 1 - 38,Service info 2 - 28,Azure Speech Services,Basic,USD,1 Node
fefe241d-84c9-4443-ba06-9d01cccc79c9,rg-analytics-9,East US,2023-04-03 10:26:00,Analytics,Power BI,meter-analytics-3065,Power BI - East US,East US,205.45,0.9191,188.8291,Microsoft.Analytics,Microsoft.Web/sites,instance-55810,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-1"", ""CostCenter"": ""CC-501""}",MS-AZR-2877,Additional info for Analytics,Service info 1 - 1,Service info 2 - 46,Azure Power BI,Premium,USD,1 GB
46227839-3895-460c-9f95-7e0961160ba6,rg-security-10,East US,2023-06-20 15:14:00,Security,Defender,meter-security-2681,Defender - East US,East US,8.55,0.082,0.7712,Microsoft.Security,Microsoft.KeyVault/vaults,instance-27789,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-7"", ""CostCenter"": ""CC-647""}",MS-AZR-4616,Additional info for Security,Service info 1 - 95,Service info 2 - 28,Azure Defender,Standard,USD,1 TB-Month
81f2f10f-2f05-4caa-bd4d-459feb48a118,rg-shared-1,East US,2023-08-24 14:55:00,Analytics,Data Factory,meter-analytics-5944,Data Factory - East US,East US,310.81,0.3614,123.5594,Microsoft.Analytics,Microsoft.Compute/virtualMachines,instance-60869,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-9"", ""CostCenter"": ""CC-732""}",MS-AZR-5994,Additional info for Analytics,Service info 1 - 29,Service info 2 - 20,Azure Data Factory,Free,USD,1 Unit
2062bd0a-c8d2-4a3d-aca0-833e4bb6c0aa,rg-compute-3,East US,2023-07-05 14:26:00,Compute,Functions,meter-compute-4756,Functions - East US,East US,256.99,0.5309,150.0796,Microsoft.Compute,Microsoft.Storage/storageAccounts,instance-95508,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-6"", ""CostCenter"": ""CC-798""}",MS-AZR-3539,Additional info for Compute,Service info 1 - 93,Service info 2 - 93,Azure Functions,Premium,USD,1 TB-Month
f87b0dcb-7af3-4e27-a855-11490fe86be7,rg-test-1,East US,2023-05-19 18:39:00,AI/ML,Computer Vision,meter-ai/ml-3061,Computer Vision - East US,East US,7267.51,0.557,4048.0031,Microsoft.AI/ML,Microsoft.Compute/virtualMachines,instance-56736,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-347""}",MS-AZR-5282,Additional info for AI/ML,Service info 1 - 35,Service info 2 - 78,Azure Computer Vision,Standard,USD,1 Instance
7223c137-cd91-4379-83f4-7b4cc0b249e7,rg-prod-1,East US,2023-03-04 15:20:00,AI/ML,Bot Service,meter-ai/ml-5705,Bot Service - East US,East US,1145.95,2.8101,2254.1639,Microsoft.AI/ML,Microsoft.KeyVault/vaults,instance-78935,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-1"", ""CostCenter"": ""CC-606""}",MS-AZR-1311,Additional info for AI/ML,Service info 1 - 66,Service info 2 - 86,Azure Bot Service,Free,USD,1 Transaction
1a1453d2-6bba-49d9-a23e-091364d711bf,rg-database-3,East US,2023-08-30 22:29:00,Database,PostgreSQL,meter-database-6298,PostgreSQL - East US,East US,28.87,0.884,28.0732,Microsoft.Database,Microsoft.Sql/servers,instance-89109,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-9"", ""CostCenter"": ""CC-549""}",MS-AZR-4836,Additional info for Database,Service info 1 - 50,Service info 2 - 42,Azure PostgreSQL,Basic,USD,1 GB-Second
2e9d940a-c4c7-4e2e-8326-88d9e1fb8b1d,rg-test-2,East US,2023-01-16 19:14:00,Security,Azure AD,meter-security-3737,Azure AD - East US,East US,75.11,0.3386,33.0619,Microsoft.Security,Microsoft.CognitiveServices/accounts,instance-94060,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-564""}",MS-AZR-5349,Additional info for Security,Service info 1 - 57,Service info 2 - 43,Azure Azure AD,Basic,USD,1 TB-Month
736491bf-11d0-4ad4-bfbf-5279eb7783f8,rg-shared-3,East US,2023-11-25 23:36:00,Storage,Disk Storage,meter-storage-2085,Disk Storage - East US,East US,6209.76,0.0839,474.109,Microsoft.Storage,Microsoft.ContainerService/managedClusters,instance-11199,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-10"", ""CostCenter"": ""CC-658""}",MS-AZR-7917,Additional info for Storage,Service info 1 - 21,Service info 2 - 84,Azure Disk Storage,Free,USD,1 GB-Second
d1c7f43a-7762-48ba-8c75-dbf07223f8f0,rg-test-2,East US,2023-03-22 01:00:00,Analytics,Power BI,meter-analytics-4456,Power BI - East US,East US,357.64,0.4995,178.6412,Microsoft.Analytics,Microsoft.ContainerService/managedClusters,instance-10010,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-363""}",MS-AZR-9754,Additional info for Analytics,Service info 1 - 34,Service info 2 - 89,Azure Power BI,Free,USD,1 Node
d769c0f3-812f-4c85-9d6a-877195392261,rg-shared-3,East US,2023-08-04 09:47:00,AI/ML,Speech Services,meter-ai/ml-2014,Speech Services - East US,East US,7466.8,0.1515,1244.3422,Microsoft.AI/ML,Microsoft.Storage/storageAccounts,instance-59790,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-1"", ""CostCenter"": ""CC-552""}",MS-AZR-1375,Additional info for AI/ML,Service info 1 - 43,Service info 2 - 52,Azure Speech Services,Premium,USD,1 TB
9da0e16a-d5ce-4e7e-bb31-5e647019ce2b,rg-security-1,East US,2023-02-04 20:44:00,Security,Defender,meter-security-1262,Defender - East US,East US,18.79,1.9142,25.1775,Microsoft.Security,Microsoft.Compute/virtualMachines,instance-98024,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-699""}",MS-AZR-3278,Additional info for Security,Service info 1 - 62,Service info 2 - 66,Azure Defender,Standard,USD,1 GB-Hour
0f8628b9-dfb3-4fb7-a50b-1082d848e237,rg-shared-2,East US,2023-12-25 10:00:00,Security,Sentinel,meter-security-8110,Sentinel - East US,East US,64.22,1.2955,108.1561,Microsoft.Security,Microsoft.ContainerService/managedClusters,instance-68209,"{""Environment"": ""Staging"", ""Owner"": ""team-frontend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-780""}",MS-AZR-2057,Additional info for Security,Service info 1 - 95,Service info 2 - 89,Azure Sentinel,Basic,USD,1 GB-Second
5a1ab9a3-8dd7-4841-bfd0-95130625548d,rg-prod-1,East US,2023-03-27 11:25:00,Management,Site Recovery,meter-management-2054,Site Recovery - East US,East US,724.39,0.0348,25.2088,Microsoft.Management,Microsoft.Web/sites,instance-15340,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-125""}",MS-AZR-2006,Additional info for Management,Service info 1 - 16,Service info 2 - 64,Azure Site Recovery,Consumption,USD,1 Core
bdbdf519-f874-486d-98ca-9dcb7269caff,rg-database-8,East US,2023-06-27 16:17:00,Database,SQL Database,meter-database-2226,SQL Database - East US,East US,85.03,4.0312,377.0502,Microsoft.Database,Microsoft.Web/sites,instance-62498,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-709""}",MS-AZR-9191,Additional info for Database,Service info 1 - 12,Service info 2 - 70,Azure SQL Database,Basic,USD,1 Unit
d1bb3515-0196-4047-b3d7-08dbd518cc9d,rg-test-1,South Central US,2023-08-27 15:40:00,Security,Sentinel,meter-security-9092,Sentinel - South Central US,South Central US,26.69,0.717,14.7353,Microsoft.Security,Microsoft.Storage/storageAccounts,instance-63950,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-7"", ""CostCenter"": ""CC-700""}",MS-AZR-4552,Additional info for Security,Service info 1 - 93,Service info 2 - 60,Azure Sentinel,Standard,USD,1 Transaction
b77cb807-bbda-4411-9f7e-04440ab391f9,rg-storage-8,East US,2023-09-26 11:29:00,Storage,Disk Storage,meter-storage-8627,Disk Storage - East US,East US,4428.14,0.0011,4.871,Microsoft.Storage,Microsoft.ContainerService/managedClusters,instance-57664,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-163""}",MS-AZR-3271,Additional info for Storage,Service info 1 - 15,Service info 2 - 97,Azure Disk Storage,Consumption,USD,1 API Call
0adf4e95-e3bf-4cd6-969e-65864c7ef525,rg-dev-1,East US,2023-08-25 22:27:00,Compute,Container Instances,meter-compute-1255,Container Instances - East US,East US,919.78,0.9564,967.6454,Microsoft.Compute,Microsoft.CognitiveServices/accounts,instance-36115,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-991""}",MS-AZR-3074,Additional info for Compute,Service info 1 - 95,Service info 2 - 60,Azure Container Instances,Basic,USD,1 GB-Second
cbe618d5-9687-4658-b464-e5a080eb67d1,rg-prod-2,South Central US,2023-12-09 11:13:00,Storage,Archive Storage,meter-storage-1219,Archive Storage - South Central US,South Central US,4789.99,0.0839,365.711,Microsoft.Storage,Microsoft.Web/sites,instance-79119,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-8"", ""CostCenter"": ""CC-358""}",MS-AZR-5334,Additional info for Storage,Service info 1 - 20,Service info 2 - 30,Azure Archive Storage,Consumption,USD,1 Hour
9b206a80-691a-49db-bc4d-c7061bd85f1e,rg-prod-3,East US,2023-01-22 03:18:00,Storage,Blob Storage,meter-storage-5634,Blob Storage - East US,East US,6922.0,0.0978,616.0442,Microsoft.Storage,Microsoft.Compute/virtualMachines,instance-49599,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-5"", ""CostCenter"": ""CC-730""}",MS-AZR-2063,Additional info for Storage,Service info 1 - 25,Service info 2 - 69,Azure Blob Storage,Premium,USD,1 GB-Month
21b34ceb-2f3a-4604-8f93-e033333ca8a0,rg-prod-5,East US,2023-11-17 12:55:00,Analytics,Data Factory,meter-analytics-4065,Data Factory - East US,East US,202.57,0.6522,171.7511,Microsoft.Analytics,Microsoft.Storage/storageAccounts,instance-35111,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-6"", ""CostCenter"": ""CC-483""}",MS-AZR-7464,Additional info for Analytics,Service info 1 - 57,Service info 2 - 75,Azure Data Factory,Premium,USD,1 GB-Hour
4b453a4a-315e-42d2-8d25-e46890164422,rg-test-1,East US,2023-10-18 12:52:00,Network,Load Balancer,meter-network-9267,Load Balancer - East US,East US,121.86,0.0498,6.0686,Microsoft.Network,Microsoft.ContainerService/managedClusters,instance-89684,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-3"", ""CostCenter"": ""CC-990""}",MS-AZR-8670,Additional info for Network,Service info 1 - 98,Service info 2 - 68,Azure Load Balancer,Premium,USD,1 Instance
85318912-a9d7-4605-bc82-05cdd78fb1eb,rg-dev-2,East US,2023-08-26 15:16:00,Management,Log Analytics,meter-management-6203,Log Analytics - East US,East US,210.82,0.2524,40.9725,Microsoft.Management,Microsoft.ContainerService/managedClusters,instance-69583,"{""Environment"": ""Production"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-465""}",MS-AZR-8962,Additional info for Management,Service info 1 - 53,Service info 2 - 83,Azure Log Analytics,Consumption,USD,1 Instance
6973e351-f4fe-4dc5-b379-9323b30209fd,rg-compute-4,East US,2023-03-24 20:58:00,Compute,App Service,meter-compute-8742,App Service - East US,East US,874.36,0.5883,514.386,Microsoft.Compute,Microsoft.Compute/virtualMachines,instance-91328,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-349""}",MS-AZR-8854,Additional info for Compute,Service info 1 - 66,Service info 2 - 100,Azure App Service,Free,USD,1 TB-Month
cec6dc71-9714-4f43-a011-3e15fd82f623,rg-storage-9,East US,2023-02-02 10:14:00,Storage,Data Lake,meter-storage-8349,Data Lake - East US,East US,487.46,0.012,5.8495,Microsoft.Storage,Microsoft.Sql/servers,instance-71247,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-1"", ""CostCenter"": ""CC-711""}",MS-AZR-7848,Additional info for Storage,Service info 1 - 80,Service info 2 - 61,Azure Data Lake,Free,USD,1 GB-Hour
cc942d8b-be30-4ac0-93c1-7a51dfb0a3d5,rg-dev-1,East US,2023-10-12 22:17:00,Compute,App Service,meter-compute-9554,App Service - East US,East US,386.37,0.2298,88.7878,Microsoft.Compute,Microsoft.Compute/virtualMachines,instance-20775,"{""Environment"": ""Test"", ""Owner"": ""team-data"", ""Project"": ""project-7"", ""CostCenter"": ""CC-361""}",MS-AZR-4578,Additional info for Compute,Service info 1 - 91,Service info 2 - 92,Azure App Service,Standard,USD,1 Hour
27eef1e4-ea75-45f7-a4f6-918ad3b423d2,rg-prod-2,East US,2023-12-10 01:34:00,Analytics,Stream Analytics,meter-analytics-9009,Stream Analytics - East US,East US,498.82,0.0481,21.8338,Microsoft.Analytics,Microsoft.Compute/virtualMachines,instance-39732,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-10"", ""CostCenter"": ""CC-934""}",MS-AZR-6786,Additional info for Analytics,Service info 1 - 78,Service info 2 - 22,Azure Stream Analytics,Premium,USD,1 GB-Month
cf3c5fbc-bd0e-4078-831d-6505cf4d0910,rg-storage-9,East US,2023-12-16 04:27:00,Storage,Blob Storage,meter-storage-4636,Blob Storage - East US,East US,2515.62,0.0082,18.7716,Microsoft.Storage,Microsoft.Sql/servers,instance-53348,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-1"", ""CostCenter"": ""CC-242""}",MS-AZR-5960,Additional info for Storage,Service info 1 - 69,Service info 2 - 67,Azure Blob Storage,Premium,USD,1 API Call
4d82d068-a487-4e59-9b99-394c8605de84,rg-prod-4,East US,2023-12-21 07:16:00,Security,Azure AD,meter-security-6628,Azure AD - East US,East US,5.59,0.8284,6.02,Microsoft.Security,Microsoft.KeyVault/vaults,instance-73820,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-2"", ""CostCenter"": ""CC-289""}",MS-AZR-8136,Additional info for Security,Service info 1 - 4,Service info 2 - 76,Azure Azure AD,Consumption,USD,1 GB-Hour
5536d169-e090-45c5-8eb0-11bac706cce8,rg-shared-3,East US,2023-12-17 23:05:00,Management,Policy,meter-management-5842,Policy - East US,East US,177.94,0.4717,76.3802,Microsoft.Management,Microsoft.KeyVault/vaults,instance-25366,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-6"", ""CostCenter"": ""CC-483""}",MS-AZR-4866,Additional info for Management,Service info 1 - 32,Service info 2 - 50,Azure Policy,Basic,USD,1 GB-Hour
80b33f81-8c07-4cd5-acfd-0e7d72251338,rg-prod-5,South Central US,2023-11-21 01:21:00,AI/ML,Computer Vision,meter-ai/ml-5147,Computer Vision - South Central US,South Central US,7840.28,0.2155,2196.4544,Microsoft.AI/ML,Microsoft.Storage/storageAccounts,instance-81380,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-311""}",MS-AZR-9431,Additional info for AI/ML,Service info 1 - 40,Service info 2 - 56,Azure Computer Vision,Premium,USD,1 GB-Hour
a98dbf74-590e-4ef6-84b4-b77c26fc23b6,rg-compute-1,East US,2023-12-31 21:00:00,Compute,App Service,meter-compute-7185,App Service - East US,East US,430.69,1.2196,477.9952,Microsoft.Compute,Microsoft.Network/loadBalancers,instance-20958,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-502""}",MS-AZR-6270,Additional info for Compute,Service info 1 - 25,Service info 2 - 89,Azure App Service,Premium,USD,1 GB-Second
1f4f143c-b9d2-47b8-895b-c8be3b3af4cc,rg-test-1,East US,2023-09-29 11:36:00,Storage,Data Lake,meter-storage-3674,Data Lake - East US,East US,4334.27,0.018,78.0169,Microsoft.Storage,Microsoft.Network/loadBalancers,instance-41456,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-3"", ""CostCenter"": ""CC-569""}",MS-AZR-7788,Additional info for Storage,Service info 1 - 69,Service info 2 - 31,Azure Data Lake,Basic,USD,1 Core
0636b28b-1c38-4226-8a79-a48c562b6fe1,rg-compute-9,East US,2023-05-18 02:56:00,Compute,Batch,meter-compute-7065,Batch - East US,East US,50.44,1.8196,91.7806,Microsoft.Compute,Microsoft.CognitiveServices/accounts,instance-35291,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-5"", ""CostCenter"": ""CC-657""}",MS-AZR-1953,Additional info for Compute,Service info 1 - 40,Service info 2 - 63,Azure Batch,Basic,USD,1 GB-Hour
40119b9e-9277-44f1-a451-5bcdf1673299,rg-network-8,East US,2023-08-31 11:43:00,Network,Load Balancer,meter-network-4840,Load Balancer - East US,East US,411.33,0.2048,92.6644,Microsoft.Network,Microsoft.CognitiveServices/accounts,instance-81937,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-145""}",MS-AZR-1493,Additional info for Network,Service info 1 - 75,Service info 2 - 1,Azure Load Balancer,Basic,USD,1 Request
